time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-5.41294640786,-9.93493482931,24.8363736371,5.77493958919,0.187520267609,0.0,-3.61933095124,-8.54488266493,4.02298480739,-0.21433781704,0.110931912,0.0,451.11998906803734,451.9992155185298,451.1393275594974,451.98778052616217
4.14,-5.63290735974,-10.4553847247,25.0713961555,5.76405703896,0.19639932194,0.0,-3.71327222643,-8.80432833366,3.81006697675,-0.230991472257,0.0933538655715,0.0,428.50458553044706,427.01727345550813,430.5762480230031,429.11474588880765
4.199999999999998,-5.85905788576,-10.992667968,25.2953142329,5.75195963746,0.206483176939,0.0,-3.82570064812,-9.10584418703,3.65209591336,-0.217602137517,0.0689292966872,0.0,453.78508358786803,451.8253846329711,451.3952707753649,452.4248761286685
4.259999999999997,-6.09159963679,-11.5470783892,25.507512785,5.73978732236,0.21094746275,0.0,-3.92597293265,-9.37548429592,3.42005094201,-0.208435332505,0.0613363757979,0.0,429.4638228112946,428.82252231782644,427.7610049301553,428.49388572260233
4.319999999999996,-6.33083511591,-12.1193675616,25.7080393759,5.73050024682,0.214619613831,0.0,-4.04869701205,-9.70152382724,3.26247858658,-0.18994589091,0.0608267315971,0.0,459.74153924179404,459.7036733706421,459.0801374711181,460.50681795069625
4.379999999999995,-6.57704576466,-12.7103509392,25.8971382963,5.72163083693,0.218462326218,0.0,-4.15855435547,-9.99881395264,3.0395701507,-0.173690794183,0.0645876030643,0.0,439.2145562087099,439.52929417202404,438.70764114283736,440.02237132312786
4.439999999999993,-6.82996567745,-13.3194938712,26.0728714132,5.72411642042,0.224423896161,0.0,-4.27259115012,-10.3066989114,2.81767245714,-0.214265701019,0.079255347119,0.0,441.5548015565188,442.76734764386805,444.1900400401753,440.8142996647713
4.499999999999992,-7.09030572033,-13.9484078352,26.2369365106,5.71152051828,0.229168259596,0.0,-4.4055490967,-10.657840494,2.64887819419,-0.221181031462,0.0776995069587,0.0,464.60997351442427,464.49258805974523,465.4897413238416,464.9039931810506
4.559999999999991,-7.35915433766,-14.5997011842,26.3921989372,5.69848430477,0.235478119924,0.0,-4.5562122184,-11.0524515744,2.52354686357,-0.2169418098,0.0906123979586,0.0,486.9580502125495,487.9281766341395,485.297027184957,485.5719156318508
4.6199999999999894,-7.63732992349,-15.2753412138,26.5402553009,5.70140968253,0.240958780773,0.0,-4.7165897569,-11.4690676283,2.40988316889,-0.174388561732,0.0868212129232,0.0,496.54289174650086,496.270336202145,495.2645771761871,498.3500401438999
4.679999999999988,-7.92532162538,-15.9762979874,26.6815799201,5.70824502321,0.248353632454,0.0,-4.8836489515,-11.8962813219,2.29944106455,-0.221166998149,0.0693815510165,0.0,502.54938687844265,501.2877522754659,502.7961490620349,499.36351924471745
4.739999999999987,-8.2216751985,-16.6992083661,26.8101706581,5.69553458386,0.252636605088,0.0,-4.99500936428,-12.2019051332,1.98528995484,-0.230650622804,0.0721624007395,0.0,431.0651504063238,431.304119620576,431.0954296080098,430.24123835584703
4.799999999999986,-8.52548214032,-17.4422633883,26.921917481,5.68301480431,0.257073995432,0.0,-5.13195458511,-12.5674849826,1.73712582296,-0.244491619811,0.0671727035369,0.0,462.4674651381945,462.07770603460455,461.154874483578,460.0066960378045
4.859999999999984,-8.83605055829,-18.2042839732,27.0136822126,5.66921348128,0.261659145642,0.0,-5.22063454442,-12.8346590029,1.32049579774,-0.235415889916,0.057725166216,0.0,399.3120788706871,398.45238101013587,398.84823680149304,399.61123841588255
4.919999999999983,-9.15243785789,-18.9835740236,27.0815250866,5.65593146102,0.266203419451,0.0,-5.32581519297,-13.1429934537,0.939171651823,-0.226488530612,0.067976112204,0.0,418.3612286135132,419.2561746299772,417.4606105887382,418.18172613921007
4.979999999999982,-9.47623937441,-19.7839184566,27.1292607715,5.64290645582,0.270421512468,0.0,-5.46754331119,-13.5360548214,0.649112669539,-0.236006362539,0.0625114347568,0.0,461.96150074933627,461.5332844883477,460.7767680331853,459.97290681595035
5.0399999999999805,-9.80705095864,-20.6048200164,27.1547076819,5.62976799305,0.276954550218,0.0,-5.55982917696,-13.8288462929,0.197454744513,-0.226069111022,0.0429992786398,0.0,401.3007823853573,399.52731541855155,400.84458467524865,401.68684744897274
